Transaction_ID,src,dst,Transaction_Amount,risk_score,risk_band,is_suspicious_gt
ATM250315JSD37U,100000213,226828513003,30267.51,27.7,LOW,0
TXN250301815SG1,100000163,796003505669,29865.3,27.7,LOW,1
TXN250322ZPZQDJ,100000294,703499594486,37273.82,27.7,LOW,0
TXN250217QUM9PD,100000038,683174062883,13212.7,27.7,LOW,0
TXN2501067OKQ1C,100000138,882255728359,4365.44,27.6,LOW,0
TXN250309MFDT7B,100000279,628578141248,17754.71,27.6,LOW,0
TXN2503044PHNDB,100000161,794358704729,73144.1,27.6,LOW,0
ATM250313ZTM0OF,100000369,800249842793,20504.36,27.6,LOW,1
ATM250310OI1TLU,100000162,259060969500,27022.4,27.5,LOW,0
TXN25032342ZA92,100000124,297126984292,65308.64,27.4,LOW,0
TXN25010751FBI3,100000037,409428772945,7576.84,27.4,LOW,0
ATM250119TO02MF,100000077,746783435141,83025.8,27.3,LOW,0
ATM250305CGT0PV,100000348,821115448513,66477.0,27.3,LOW,0
ATM250301SMGG1U,100000061,607046093065,7261.9,27.3,LOW,0
ATM250108AHNO6S,100000007,205954060889,10829.47,27.3,LOW,0
TXN2503064XANHE,100000380,442902970790,131097.52,27.3,LOW,0
ATM250108IPF909,100000323,867140423433,18031.83,27.3,LOW,0
TXN250114INV0VI,100000120,212728102763,13085.09,27.2,LOW,1
TXN250113V9G4L3,100000010,319598531138,8515.55,27.2,LOW,0
ATM250114SE1UPH,100000219,919699141099,9240.42,27.1,LOW,0
TXN250318UGAE7D,100000085,207139545726,77690.58,27.1,LOW,0
TXN250131K6REZF,100000397,960869464889,72197.31,27.0,LOW,0
TXN250212OHFTI5,100000295,259060969500,21973.73,27.0,LOW,0
TXN2501069QH9RW,100000226,271330853504,51011.24,27.0,LOW,0
TXN250301YV6ZMS,100000111,668382499938,37072.91,27.0,LOW,0
TXN250102BIB38C,100000064,722699729557,44184.08,27.0,LOW,0
TXN250216UO8E1M,100000194,498439240760,5797.24,27.0,LOW,0
TXN250110Z2UC51,100000218,376080979937,56456.7,27.0,LOW,0
ATM2502154B34JY,100000357,319598531138,20555.19,27.0,LOW,0
ATM250207SWF3GU,100000241,235214583860,49968.1,27.0,LOW,0
TXN250102P8SWD0,100000217,751920905955,18727.11,27.0,LOW,0
TXN250128ZZIVRO,100000286,687717817374,31152.44,26.9,LOW,0
TXN250326WQYFRL,100000101,685821056277,54603.29,26.8,LOW,0
TXN2503113H40OE,100000268,471425290978,51370.64,26.8,LOW,0
TXN250106JKV3EJ,100000243,438392570934,11044.41,26.8,LOW,0
TXN2502112843Z5,100000043,881015240344,4732.06,26.8,LOW,0
TXN250119ZTTH0S,100000070,480257636948,54751.67,26.6,LOW,0
TXN250327ND7EYF,100000034,746783435141,38724.22,26.6,LOW,0
TXN250211AW4QT2,100000218,495492486320,13186.09,26.6,LOW,0
TXN25010288B0ZU,100000393,933634271229,4569.52,26.6,LOW,0
TXN2501260U1RS2,100000021,277786583072,29456.73,26.6,LOW,0
TXN25011400QDTO,100000037,678019971006,5740.35,26.6,LOW,0
ATM250307ILO8H6,100000020,956031605792,3269.93,26.6,LOW,0
TXN250207CVF2GG,100000060,619235655583,52297.13,26.5,LOW,0
TXN250108A6ADT9,100000131,715808451612,4002.5,26.5,LOW,0
TXN250328PWA8TV,100000122,622121706974,53638.63,26.5,LOW,0
TXN250228I4E1TW,100000072,357593070778,16378.71,26.5,LOW,0
TXN250112O27EU9,100000109,775764849956,3787.24,26.5,LOW,0
TXN250331OAUURC,100000029,495204946277,13718.24,26.4,LOW,0
ATM250330EQE3HP,100000356,205954060889,25920.97,26.4,LOW,0
TXN250315H3BS79,100000008,775764849956,4346.95,26.4,LOW,0
TXN250112Z16ETT,100000300,480043575237,26018.43,26.4,LOW,0
ATM250129FAKSUQ,100000328,287644018377,60206.67,26.4,LOW,0
ATM250210B38L1X,100000262,881058479856,110805.24,26.4,LOW,0
ATM250114MIOOUM,100000349,159891893454,12811.77,26.3,LOW,0
TXN250111W5HZ0X,100000355,933664092054,38352.37,26.2,LOW,0
TXN25012480LRXP,100000052,659231358376,3034.65,26.2,LOW,0
ATM2503122XZXUE,100000222,592037108537,1788.95,26.2,LOW,1
TXN2501059AJG9O,100000037,409428772945,17786.73,26.2,LOW,0
TXN250111BJ3N20,100000322,571637951414,7426.58,26.2,LOW,0
ATM250111NNQYOC,100000063,191756236260,21816.83,26.1,LOW,0
TXN250211BVPL2K,100000306,312002509425,43156.18,26.1,LOW,0
TXN250308HHMTCX,100000074,364551024118,5519.15,26.1,LOW,1
ATM2502104T2IZ1,100000191,163414302539,9015.84,26.0,LOW,0
ATM250315KJQBVV,100000354,348064429384,18069.04,26.0,LOW,0
TXN250114HDKXH0,100000187,270298631872,10550.29,26.0,LOW,0
ATM250301PCRNN6,100000241,721050643757,48220.87,26.0,LOW,0
ATM2503311KPAQF,100000257,580385251065,208455.55,26.0,LOW,0
ATM2503020JXN6I,100000026,184371266153,45617.47,25.9,LOW,1
ATM250211MKTV2L,100000160,265984004501,10699.55,25.9,LOW,0
ATM250304TUPULU,100000369,240659540133,84532.63,25.9,LOW,0
TXN250103HCEEL6,100000106,149455618918,14454.02,25.8,LOW,0
TXN2502248ZLZD9,100000060,722699729557,17638.78,25.8,LOW,1
TXN2502028AMSSQ,100000196,934650547896,19425.52,25.7,LOW,0
TXN250112BOOK1I,100000186,180556835677,40290.3,25.7,LOW,0
TXN250109WYGJGS,100000037,409428772945,4419.96,25.6,LOW,0
TXN2501121Z3POB,100000354,262776950671,4739.69,25.6,LOW,0
TXN250130FALN9H,100000044,480043575237,36797.01,25.6,LOW,0
TXN2502186TJR02,100000155,455774334262,5180.57,25.6,LOW,0
ATM250304EPO7UL,100000307,527174909207,41281.49,25.6,LOW,0
TXN250110FP4ZA0,100000270,619235655583,12238.43,25.6,LOW,0
TXN250117C3MD1T,100000331,362792775629,53893.89,25.5,LOW,0
TXN250210NCZPMF,100000079,230081637086,43797.82,25.5,LOW,0
TXN250227TZEBZR,100000187,703499594486,10245.82,25.5,LOW,0
TXN250101Z23DZR,100000083,235640798748,13702.59,25.4,LOW,0
ATM250225DJ5W13,100000029,503673376898,66460.28,25.4,LOW,0
TXN250210XCWBKB,100000077,315890313520,6597.98,25.3,LOW,0
TXN250208C9B8BS,100000359,956031605792,24002.87,25.3,LOW,0
ATM250104OAGEFM,100000052,362792775629,13265.18,25.3,LOW,0
TXN250113495OHZ,100000359,919699141099,25417.68,25.3,LOW,0
TXN2503213VTC23,100000298,249075227660,24513.48,25.3,LOW,0
ATM250302PLR8S3,100000201,934337446318,17987.35,25.1,LOW,0
ATM250213H7ALEE,100000139,240659540133,67863.95,25.1,LOW,0
TXN250121QC78CH,100000199,913928212315,5821.4,25.1,LOW,0
TXN250318KEOLGM,100000348,821115448513,17008.83,25.0,LOW,0
ATM250319YI3S0V,100000155,564597447314,26368.25,25.0,LOW,0
TXN2501159W9YZG,100000006,987671880484,6216.96,25.0,LOW,0
ATM250116YPF989,100000090,590378135716,71017.04,24.9,LOW,0
TXN25011985OG8T,100000392,912308838788,24563.0,24.9,LOW,0
ATM250107CZBYZO,100000223,218011764205,16594.2,24.9,LOW,0
TXN250103R24GDW,100000062,981597081762,23264.69,24.9,LOW,0
TXN250302CTXIW3,100000069,665546796153,69282.21,24.9,LOW,0
TXN250211HKA2BD,100000226,224151431059,3868.34,24.8,LOW,0
TXN250113D5XZUG,100000018,851800552206,2776.95,24.8,LOW,0
ATM250123FYGIJ5,100000227,647286694395,10578.19,24.8,LOW,0
TXN250314E1UEKU,100000283,914641189718,18561.39,24.8,LOW,0
TXN250317IX6IBE,100000357,121421385899,71364.34,24.8,LOW,0
ATM250319S3452K,100000393,634748596274,12273.6,24.7,LOW,0
ATM25011771W4EK,100000223,956031605792,10888.21,24.6,LOW,0
TXN250102SOLDFZ,100000130,364911456494,11779.92,24.6,LOW,0
TXN250208QLZOO5,100000348,606683304477,10073.98,24.6,LOW,0
ATM250309ORGI0P,100000333,551940240349,8364.03,24.6,LOW,0
TXN250207Q1JWN0,100000120,133599217310,24451.25,24.6,LOW,0
TXN250128IN5J6Z,100000137,664288096071,18701.09,24.6,LOW,0
TXN2502235P50KV,100000006,406679487280,45729.43,24.5,LOW,0
ATM250106EE3V5V,100000111,394032454136,67523.88,24.5,LOW,0
TXN250210RLML34,100000372,199383754163,17680.06,24.4,LOW,0
TXN250117C616IX,100000325,248807352330,78276.11,24.4,LOW,0
TXN250305SLWM58,100000168,404512369810,61245.75,24.4,LOW,0
ATM250107IM4U39,100000126,792915700806,32669.02,24.3,LOW,0
ATM250225VPLKSO,100000307,513223317587,8973.41,24.3,LOW,0
TXN250103NR2OHZ,100000349,180556835677,15158.21,24.3,LOW,0
TXN250120754GVS,100000247,773830921628,10069.23,24.3,LOW,0
TXN250325XI1DJZ,100000331,242849205698,10199.3,24.3,LOW,0
TXN250110D1MI3K,100000386,937657752779,3861.32,24.3,LOW,0
TXN250103PXVWZU,100000235,715808451612,5735.35,24.2,LOW,0
ATM250105VUMXO8,100000381,121421385899,11393.26,24.2,LOW,0
ATM250326XBGAFK,100000321,595862621221,10846.57,24.2,LOW,0
TXN250120FSIXGI,100000361,179863633655,25113.38,24.1,LOW,0
TXN250328NM2885,100000212,233524436372,33653.03,24.1,LOW,0
ATM25031432X798,100000185,191786884042,43711.49,24.1,LOW,0
ATM250207XT3ZWY,100000387,781333205332,58125.1,24.1,LOW,0
TXN250317OEQ4RN,100000037,409428772945,70400.22,24.1,LOW,0
ATM250314J10IBS,100000028,781333205332,2334.52,24.1,LOW,0
TXN2502087U1488,100000260,353302629054,12921.99,24.0,LOW,0
TXN250301D8I7JR,100000090,129713123104,9774.47,24.0,LOW,0
TXN2501023WGLKI,100000316,982948118850,11586.68,23.9,LOW,0
TXN25011492HV1Z,100000380,867794461876,35699.14,23.8,LOW,0
ATM250126TACU1E,100000052,745522406633,23442.48,23.8,LOW,0
TXN2501082LY0E7,100000295,259060969500,9156.89,23.8,LOW,0
ATM250124NCJF43,100000316,982948118850,41415.1,23.8,LOW,0
ATM250124OO1R1H,100000258,659649191287,12733.28,23.7,LOW,0
TXN250130IKDB7S,100000223,218011764205,2732.8,23.7,LOW,0
TXN2503198HIKDU,100000388,671858735572,4981.53,23.7,LOW,0
ATM250309270I8B,100000007,479541796887,9370.1,23.6,LOW,0
ATM250131EHV9B8,100000222,659649191287,56075.73,23.4,LOW,0
TXN2501194GK2JB,100000311,452676090905,4147.56,23.4,LOW,0
ATM250115C222I9,100000141,354129534556,56339.38,23.4,LOW,0
TXN250207KGKQYH,100000293,668382499938,3687.73,23.4,LOW,0
ATM250320QNJRFT,100000235,551940240349,5565.17,23.3,LOW,1
ATM2502220PO3KS,100000312,581758196839,9124.53,23.3,LOW,0
TXN250103JQKL30,100000136,766656500995,9148.11,23.2,LOW,0
ATM250325KIWAW2,100000314,791194795061,8206.55,23.2,LOW,1
TXN250310CXOPV3,100000385,814899952889,37156.87,23.1,LOW,0
TXN2502113M3DK1,100000060,311930283071,8514.63,23.1,LOW,0
TXN2502030K35QE,100000120,745522406633,2051.92,23.1,LOW,0
TXN2501206H5336,100000137,496347743665,3600.37,23.1,LOW,0
TXN250313OH18QU,100000015,253436542344,15738.25,23.0,LOW,0
ATM250123TOI2N4,100000235,775656632735,51824.36,23.0,LOW,0
ATM250106REFBER,100000130,364911456494,11988.22,22.9,LOW,0
TXN250216T1XJNN,100000241,722699729557,53865.72,22.9,LOW,0
TXN250211713S9I,100000254,473879196939,9477.97,22.9,LOW,0
TXN250301ALD4P7,100000049,186927411531,67151.65,22.9,LOW,0
TXN250329957BKZ,100000374,605096346224,11553.05,22.8,LOW,0
ATM250127NZV140,100000077,746783435141,12721.04,22.7,LOW,0
ATM250101ZWD68U,100000346,892431130032,7612.08,22.7,LOW,0
ATM250127EPT0VW,100000134,738471078930,41586.22,22.7,LOW,0
TXN2501040M7IJM,100000366,262776950671,15655.66,22.7,LOW,0
ATM250310QGQ7AG,100000023,536441278731,4369.03,22.7,LOW,1
ATM2501081Q6IZS,100000083,586595627864,19460.72,22.6,LOW,0
TXN250127L89KBO,100000044,480043575237,32552.67,22.6,LOW,0
TXN250110D0OQDC,100000275,311930283071,12782.85,22.6,LOW,0
TXN250323LEAL6T,100000331,242849205698,25553.01,22.6,LOW,0
ATM250327N0DO5D,100000239,851800552206,37420.97,22.5,LOW,0
ATM250104C5UALG,100000128,576863450767,20779.72,22.5,LOW,0
TXN250115CIJIAY,100000128,576863450767,7897.71,22.5,LOW,0
TXN2501069GXSS9,100000130,960869464889,31457.53,22.4,LOW,0
TXN250330PKDIJ4,100000370,746783435141,19189.58,22.4,LOW,0
ATM250109JRLM3C,100000299,266617256633,9890.83,22.4,LOW,0
TXN250228E4XTDO,100000073,970098780030,59261.94,22.4,LOW,0
TXN250220836VOX,100000105,198902503190,9236.38,22.4,LOW,0
ATM250204BQTPXC,100000039,277786583072,8509.15,22.3,LOW,0
TXN250220Z98TXM,100000235,455774334262,8248.72,22.3,LOW,0
TXN250113XP3VQZ,100000171,665546796153,6393.97,22.3,LOW,0
TXN250112QST5GZ,100000218,270458323156,87358.62,22.3,LOW,0
TXN250105M6A03U,100000187,703499594486,30687.33,22.3,LOW,0
TXN2502021W470X,100000217,852209437054,9841.17,22.2,LOW,0
TXN250204X25NNK,100000064,998022857870,4247.22,22.2,LOW,0
TXN250305IMQLOA,100000067,825690222480,13743.81,22.1,LOW,0
TXN2501130S5FTN,100000059,722699729557,10697.67,22.1,LOW,0
ATM250203ME3TU8,100000307,419178055364,23417.46,22.1,LOW,0
TXN250105MNSWIU,100000017,156697104564,17652.98,22.1,LOW,0
TXN2502075NF66M,100000029,144892690749,19712.45,22.1,LOW,0
TXN250305ML3OT2,100000067,393454995451,55030.0,22.1,LOW,0
TXN250122XXS8EZ,100000251,475378826055,71594.95,22.1,LOW,0
TXN2503220P6EKH,100000022,413749078919,34587.14,22.0,LOW,0
ATM250213DC9Z1W,100000080,315890313520,19201.36,22.0,LOW,0
TXN250103XMEKAU,100000070,395672360379,17710.46,22.0,LOW,0
TXN250113Z9CMUN,100000157,604297356440,17074.59,22.0,LOW,0
ATM250121C3282D,100000194,191786884042,18969.03,22.0,LOW,0
ATM250320HSJAZW,100000260,184371266153,33760.19,22.0,LOW,0
ATM250225V5HX8T,100000291,928837970618,11541.02,22.0,LOW,0
ATM2502169V695F,100000040,564597447314,5195.94,21.9,LOW,0
ATM25030208XOPY,100000181,421861640412,18168.99,21.9,LOW,1
ATM2503256O545F,100000184,596091572248,18751.32,21.8,LOW,0
TXN250108VKZUOZ,100000200,632723262698,17952.77,21.8,LOW,0
TXN25011033HT7Q,100000373,613136172872,8413.7,21.8,LOW,0
ATM250129GTZ4VH,100000219,395672360379,35124.16,21.7,LOW,0
TXN2502025FAM3V,100000008,230081637086,10981.04,21.7,LOW,0
ATM250114989ZZI,100000307,829343241021,4795.37,21.6,LOW,0
ATM250224K1MAD1,100000089,242849205698,5104.99,21.6,LOW,0
TXN250104GJV72K,100000046,334566803002,17136.51,21.6,LOW,0
TXN250311AR2OU5,100000211,316198992234,52224.28,21.6,LOW,0
ATM250101Y7LP69,100000064,998022857870,29086.86,21.6,LOW,0
ATM250214TTZCA6,100000111,738215830941,78260.05,21.6,LOW,0
TXN250115RB0B6B,100000009,480257636948,21173.04,21.5,LOW,0
TXN250309QFJX7Q,100000244,879170311108,22054.87,21.5,LOW,0
TXN25010405LQZZ,100000239,236981961493,55188.01,21.5,LOW,0
TXN250211S338V7,100000397,320788359523,31643.32,21.5,LOW,0
TXN250301T30LDD,100000155,571637951414,43845.31,21.4,LOW,0
TXN250102MVZD6U,100000361,183101082855,125952.42,21.4,LOW,0
TXN2502092ZJ15B,100000304,427013473034,16604.97,21.4,LOW,0
ATM2501067T07FR,100000106,149455618918,22748.26,21.3,LOW,0
ATM2501111HUNGS,100000140,756869803301,18970.22,21.3,LOW,0
TXN250123KIPQK5,100000126,879170311108,6188.62,21.3,LOW,0
ATM250107VLN7LX,100000240,845653958758,9638.79,21.3,LOW,0
TXN250225D37CTM,100000381,121421385899,27619.3,21.2,LOW,1
TXN250111IEVKFJ,100000389,975592383253,3939.51,21.2,LOW,0
TXN250103J25E2K,100000068,867794461876,1893.97,21.2,LOW,0
TXN250301YGZ3YU,100000372,414504421004,12387.23,21.2,LOW,0
TXN250120XJ520F,100000322,678019971006,31770.72,21.2,LOW,0
TXN250101CGAJSS,100000002,670391327459,18519.98,21.1,LOW,0
ATM250108D935AK,100000284,964912066951,26381.41,21.1,LOW,0
TXN250111Q2STT7,100000063,348064429384,6085.26,21.1,LOW,0
ATM2502089JQN8Q,100000023,604297356440,16354.07,21.1,LOW,0
TXN250308M5ERHX,100000140,507863164139,26973.82,21.1,LOW,0
TXN2503283482PT,100000068,436444218036,39442.67,21.0,LOW,0
TXN250129E7PQ8F,100000134,106880224187,26514.56,21.0,LOW,0
TXN250109PGAI2M,100000061,607046093065,7005.51,21.0,LOW,0
ATM250202YKPGAM,100000153,756869803301,3920.55,21.0,LOW,0
TXN2501164JBQBA,100000287,832365970325,8981.36,21.0,LOW,0
ATM2502099HPX42,100000092,839886650378,52944.75,20.9,LOW,0
TXN250319SXRJSB,100000058,421495740022,7397.69,20.9,LOW,1
TXN250116886WM8,100000092,671854755399,40588.86,20.9,LOW,0
TXN25010734I9UZ,100000261,419178055364,6035.37,20.8,LOW,0
ATM2502279055TC,100000218,116316161482,82936.2,20.8,LOW,0
TXN250131G3379L,100000050,239429499957,44582.0,20.8,LOW,0
TXN2501314RU2P2,100000213,212919698381,9400.99,20.8,LOW,0
ATM250314S6IFWY,100000331,480661712892,19688.1,20.8,LOW,0
ATM250224QFXBZO,100000199,793333647431,14355.09,20.7,LOW,0
TXN250111USOVBI,100000064,393561828617,16847.43,20.7,LOW,0
TXN250330H7A493,100000019,889998416246,77326.88,20.7,LOW,0
ATM250212TU8LQJ,100000304,504485753667,97784.92,20.7,LOW,0
TXN2501019I3QJK,100000030,591428370499,4284.67,20.7,LOW,0
TXN2501159H1J3A,100000357,669892282068,39636.78,20.7,LOW,0
TXN250312MNW9W4,100000272,881015240344,22004.77,20.7,LOW,0
TXN2501293DFKZV,100000356,452676090905,26449.61,20.7,LOW,0
TXN250314WNHATX,100000134,106880224187,8645.98,20.7,LOW,0
ATM2501179JZOR1,100000030,715808451612,5617.88,20.6,LOW,0
ATM2502089WN2R8,100000199,975592383253,3001.64,20.6,LOW,0
ATM250129TMK4UP,100000282,933634271229,12404.42,20.6,LOW,0
TXN250203QQNLV4,100000163,377444832313,48302.83,20.6,LOW,0
TXN250221596AT0,100000299,266617256633,14189.85,20.5,LOW,0
TXN250127KP7215,100000370,495204946277,9955.46,20.5,LOW,0
ATM250128OLAPUM,100000335,376301205794,47326.1,20.5,LOW,0
ATM250305QCSOWW,100000155,564597447314,13350.99,20.5,LOW,0
ATM2503061QYGSX,100000370,435977513908,12116.69,20.5,LOW,0
TXN250304NBFJGY,100000091,822109080735,8061.62,20.5,LOW,0
TXN250108VFTC5T,100000063,128042145101,16441.66,20.5,LOW,0
ATM250312AVYQL4,100000010,479541796887,7614.35,20.5,LOW,0
TXN250316SEPWIF,100000082,665546796153,6176.4,20.5,LOW,0
TXN250105S7L5ZC,100000162,625471052705,9938.55,20.4,LOW,0
ATM250327Q4CILN,100000291,928837970618,8337.11,20.4,LOW,0
TXN2502031N1UMA,100000059,928837970618,33065.45,20.4,LOW,0
ATM25010640APTQ,100000060,603471417643,3923.94,20.4,LOW,0
TXN2502215Z4WRG,100000348,730766076782,5578.42,20.4,LOW,0
ATM250329DI7I3V,100000043,881015240344,2740.43,20.4,LOW,0
TXN250314ZGXJ0K,100000347,949534263533,24864.11,20.4,LOW,0
ATM250212ZI1QMZ,100000079,354129534556,33647.54,20.4,LOW,0
ATM2501227HV7PT,100000160,592519973074,6479.44,20.3,LOW,0
TXN2502236E41S4,100000196,722699729557,9101.0,20.3,LOW,0
ATM2501248DB1AQ,100000267,889998416246,7396.53,20.3,LOW,0
ATM250308Y04AIW,100000155,564597447314,29826.89,20.3,LOW,0
TXN250318UEON2J,100000139,240659540133,43420.54,20.3,LOW,0
TXN2502232HS12S,100000345,564465516770,46530.04,20.2,LOW,0
TXN25022220XVZB,100000013,730766076782,14447.56,20.2,LOW,0
TXN250306KCAC6W,100000131,779179718154,8544.95,20.2,LOW,0
ATM250301FG5FI0,100000120,133599217310,5946.51,20.2,LOW,1
ATM2501030AXW8Y,100000093,827612451933,6299.06,20.2,LOW,0
ATM250107HE3EIT,100000264,403182298235,5825.26,20.2,LOW,0
ATM2501066BSXW0,100000326,574852235294,14387.7,20.2,LOW,0
TXN250201SX95ZI,100000195,775656632735,30815.38,20.2,LOW,0
ATM250311BXNYKZ,100000223,218011764205,8453.7,20.1,LOW,0
TXN2501104PQTP3,100000091,822109080735,10692.96,20.1,LOW,0
TXN250312J5SVL7,100000068,436444218036,11572.8,20.1,LOW,0
TXN250318JXXDRS,100000393,600600284741,4977.83,20.1,LOW,1
TXN250317M9O2GB,100000013,574852235294,25997.93,20.1,LOW,0
ATM250331KWOOSM,100000009,480257636948,5184.65,20.1,LOW,1
ATM250117924JPS,100000138,882255728359,5215.57,20.0,LOW,0
ATM250304HJ8PYS,100000014,586595627864,6560.87,20.0,LOW,0
TXN250223VJ4TI0,100000036,271160310900,68960.16,19.9,LOW,0
ATM25022871E0UL,100000248,212728102763,12395.65,19.9,LOW,0
TXN250210S1VMMP,100000257,934337446318,220972.29,19.9,LOW,0
TXN250207FPB43N,100000237,333713211154,17850.0,19.9,LOW,0
TXN2503204G2P9R,100000322,571637951414,7550.69,19.9,LOW,0
TXN250116ZGU7YD,100000091,664288096071,12542.97,19.9,LOW,0
TXN250320JC874M,100000264,403182298235,6845.14,19.9,LOW,0
TXN2503072CQ2GV,100000070,199383754163,57390.66,19.8,LOW,0
TXN250215O38TY3,100000160,438392570934,62992.44,19.8,LOW,0
TXN250209T2R5BP,100000230,274441717974,7688.43,19.8,LOW,0
TXN2503127N79BQ,100000257,579822295496,107193.63,19.8,LOW,0
TXN250105JXZXKY,100000166,604297356440,33992.71,19.8,LOW,0
TXN250123LMWD23,100000176,773481896350,6330.36,19.7,LOW,0
TXN250121GYA0OQ,100000101,131126826000,59713.83,19.7,LOW,0
TXN250206WQ05UR,100000150,212919698381,31897.77,19.7,LOW,0
ATM2501113AUBCH,100000226,224151431059,13999.61,19.7,LOW,0
TXN250216LBHAA0,100000208,342484037554,40984.96,19.7,LOW,0
ATM2502019JUTBV,100000256,669892282068,39231.11,19.7,LOW,0
ATM250115GL1LG1,100000224,829343241021,9677.14,19.7,LOW,0
TXN250113DEJYS6,100000066,519735359829,22444.5,19.7,LOW,0
TXN250108G0KKO6,100000109,837131360309,5581.89,19.7,LOW,0
TXN250210Y7A0ZE,100000020,495204946277,26504.58,19.6,LOW,0
TXN250227VBPFLH,100000399,592037108537,7989.35,19.6,LOW,0
TXN25011463Q1XF,100000273,288247605016,1287.49,19.6,LOW,0
TXN250105VSGHI3,100000354,703499594486,8913.43,19.6,LOW,0
ATM250127UA11SM,100000131,835880721503,1860.79,19.5,LOW,0
TXN25011850EF5G,100000297,236981961493,4779.13,19.5,LOW,0
ATM250102UV7JZK,100000175,367630838117,10523.5,19.5,LOW,0
TXN25011957G363,100000240,248807352330,6899.69,19.5,LOW,0
ATM2503235SJUVS,100000077,357593070778,41937.69,19.5,LOW,0
ATM250323SH7PF3,100000102,222193439333,8602.09,19.4,LOW,0
TXN250122KBWMZ9,100000315,913928212315,11214.76,19.4,LOW,0
TXN250129P8M8J5,100000379,240659540133,5541.35,19.4,LOW,0
TXN250214HR3UX7,100000379,236981961493,3710.95,19.4,LOW,0
TXN250304S0F1M8,100000050,981597081762,55515.95,19.4,LOW,0
TXN250226A2OC2U,100000115,606022275939,13421.04,19.4,LOW,0
TXN250310BX9T90,100000217,865512514171,10956.21,19.3,LOW,1
ATM250127IQDQXX,100000062,258008115624,4002.06,19.3,LOW,0
TXN250311OXJAAL,100000284,541187280273,9477.08,19.2,LOW,0
TXN250120DDSQVO,100000194,290448247088,13586.78,19.2,LOW,0
TXN25032015ZHL8,100000279,409947002610,15945.22,19.2,LOW,0
TXN25022850HHB2,100000287,309526507468,24346.68,19.2,LOW,0
ATM2501240GGU6Z,100000031,220365051556,8987.23,19.2,LOW,0
ATM2501299Z6TTE,100000313,183101082855,18024.95,19.2,LOW,0
TXN250301H2BQ0H,100000175,875258277822,14485.71,19.2,LOW,1
ATM250106UWJPCT,100000354,348064429384,3974.61,19.2,LOW,0
TXN250313JXVOQ7,100000242,722699729557,13282.83,19.1,LOW,1
TXN250104ROQIW2,100000307,922091723280,11576.21,19.1,LOW,0
TXN25031127Q9UX,100000368,649590073544,3308.79,19.0,LOW,0
ATM250104UP3N29,100000013,814899952889,13139.13,19.0,LOW,0
TXN250203T974KO,100000171,940100888002,33888.67,19.0,LOW,0
TXN2503143PEL22,100000318,518393854280,17575.67,19.0,LOW,0
TXN250324ANR5GA,100000215,613136172872,20626.16,19.0,LOW,0
ATM25031346V7KL,100000334,922311380205,14250.19,19.0,LOW,0
TXN2501154GFK95,100000144,922091723280,21369.18,19.0,LOW,0
ATM250106P4901Z,100000171,106880224187,8336.68,18.9,LOW,0
TXN2501034XD0AW,100000093,662667582701,30657.8,18.9,LOW,0
TXN250127RKKRCF,100000131,960869464889,3933.59,18.9,LOW,0
TXN250103461YKB,100000315,376117191794,6191.62,18.9,LOW,0
TXN250105RIRAMM,100000302,881058479856,21049.66,18.9,LOW,0
TXN2501128FYP7P,100000129,235214583860,19949.44,18.9,LOW,0
TXN250208MDCMAV,100000369,222193439333,77929.91,18.8,LOW,0
ATM250204J8F0IB,100000003,261905164467,6230.29,18.8,LOW,0
TXN250111WSHP7M,100000120,260338985437,3285.77,18.8,LOW,0
TXN250217TNUQUH,100000123,762248537892,11942.85,18.8,LOW,0
TXN25011792T0WW,100000379,928837970618,11086.42,18.8,LOW,0
TXN250303MGWWXP,100000348,606683304477,11901.72,18.8,LOW,0
ATM2503293DLD10,100000138,882255728359,5010.05,18.8,LOW,0
ATM250102KKTDSJ,100000202,922311380205,35178.06,18.8,LOW,0
TXN250206ETPENY,100000147,437583983457,144188.58,18.8,LOW,0
ATM2503224PQ1II,100000008,298575272358,2909.53,18.7,LOW,0
TXN250330B1LQ1W,100000005,564465516770,102323.5,18.7,LOW,0
TXN2501108M2CFS,100000005,896905768464,25537.33,18.7,LOW,0
TXN250314OVPW7L,100000222,183549351833,10320.52,18.7,LOW,0
TXN2501080EVQCB,100000369,243327781428,9046.51,18.7,LOW,0
ATM250325AOETXU,100000014,782233112433,3827.03,18.7,LOW,0
ATM2501017S5E4P,100000083,881015240344,17033.69,18.6,LOW,0
TXN250223IT8Y3G,100000083,881015240344,26187.67,18.6,LOW,0
ATM2502067PZUDH,100000295,376080979937,13667.65,18.6,LOW,0
TXN2501184X3LIP,100000034,180556835677,11730.79,18.6,LOW,0
ATM250214DWP5T8,100000185,892611386421,21598.81,18.6,LOW,0
TXN2501213BJXRK,100000222,183549351833,38507.36,18.5,LOW,0
TXN250121U8JINN,100000152,706483212404,27970.96,18.5,LOW,0
TXN250329YRLDWZ,100000205,683507445257,3640.83,18.5,LOW,0
ATM250302IJOHSZ,100000136,390232810892,7901.95,18.5,LOW,0
ATM250216C5MDYB,100000294,796748015784,59538.72,18.5,LOW,0
ATM2501132RC0LF,100000292,183177879528,29075.01,18.5,LOW,0
TXN250110HJBVL1,100000307,239630627541,22772.43,18.5,LOW,0
TXN2503132H76CI,100000047,551940240349,21574.84,18.5,LOW,0
TXN250312VFCCYQ,100000374,591428370499,8131.88,18.4,LOW,0
